time	V(highside)	V(highside)-V(out)	V(lowside)	V(out)
3.500002971963305e-03	2.221115e+01	1.021127e+01	6.601859e-10	1.199989e+01
3.500003000000000e-03	2.221115e+01	1.021127e+01	6.600432e-10	1.199989e+01
3.500003036114094e-03	2.221115e+01	1.021127e+01	6.598587e-10	1.199989e+01
3.500004243577361e-03	2.221115e+01	1.021127e+01	6.537323e-10	1.199989e+01
3.500026410454646e-03	2.221115e+01	1.021127e+01	5.516869e-10	1.199989e+01
3.500026410757277e-03	2.221115e+01	1.021127e+01	5.517121e-10	1.199989e+01
3.500026410852865e-03	2.221115e+01	1.021127e+01	5.540561e-10	1.199989e+01
3.500026410855302e-03	2.221115e+01	1.021127e+01	5.421120e-10	1.199989e+01
3.500026410855911e-03	2.221115e+01	1.021127e+01	5.865151e-10	1.199989e+01
3.500026410856063e-03	2.221115e+01	1.021127e+01	7.446941e-10	1.199989e+01
3.500026410856102e-03	2.221115e+01	1.021127e+01	3.935483e-10	1.199989e+01
3.500026410856112e-03	2.221115e+01	1.021127e+01	1.323655e-10	1.199989e+01
3.500026410856132e-03	2.221115e+01	1.021127e+01	-3.258673e-10	1.199989e+01
3.500026410856141e-03	2.221115e+01	1.021127e+01	-3.243411e-10	1.199989e+01
3.500026410856161e-03	2.221115e+01	1.021127e+01	2.255962e-11	1.199989e+01
3.500026410856201e-03	2.221115e+01	1.021127e+01	1.743667e-10	1.199989e+01
3.500026410856211e-03	2.221115e+01	1.021127e+01	-9.651941e-11	1.199989e+01
3.500026410856231e-03	2.221115e+01	1.021127e+01	-5.061746e-10	1.199989e+01
3.500026410856241e-03	2.221115e+01	1.021127e+01	-3.986038e-10	1.199989e+01
3.500026410856251e-03	2.221115e+01	1.021127e+01	-2.402067e-10	1.199989e+01
3.500026410856261e-03	2.221115e+01	1.021127e+01	-1.838381e-10	1.199989e+01
3.500026410856271e-03	2.221115e+01	1.021127e+01	-1.074878e-10	1.199989e+01
3.500026410856291e-03	2.221115e+01	1.021127e+01	-1.095206e-10	1.199989e+01
3.500026410856301e-03	2.221115e+01	1.021127e+01	-2.906250e-10	1.199989e+01
3.500026410856311e-03	2.221115e+01	1.021127e+01	-4.209659e-10	1.199989e+01
3.500027410856311e-03	2.221533e+01	1.021544e+01	-4.292503e-03	1.199989e+01
3.500027535856311e-03	2.221561e+01	1.021572e+01	-4.592273e-03	1.199989e+01
3.500027652976787e-03	2.221568e+01	1.021579e+01	-4.672444e-03	1.199989e+01
3.500027754273501e-03	2.221573e+01	1.021584e+01	-4.737330e-03	1.199989e+01
3.500027855570215e-03	2.221578e+01	1.021590e+01	-4.801922e-03	1.199989e+01
3.500027956866928e-03	2.221584e+01	1.021595e+01	-4.866221e-03	1.199989e+01
3.500028058163642e-03	2.221589e+01	1.021600e+01	-4.930227e-03	1.199989e+01
3.500028159460356e-03	2.221594e+01	1.021605e+01	-4.993940e-03	1.199989e+01
3.500028260757070e-03	2.221599e+01	1.021610e+01	-5.057359e-03	1.199989e+01
3.500028362053784e-03	2.221604e+01	1.021616e+01	-5.120486e-03	1.199989e+01
3.500028583469144e-03	2.221615e+01	1.021627e+01	-5.256424e-03	1.199989e+01
3.500028841462026e-03	2.221628e+01	1.021639e+01	-5.412074e-03	1.199989e+01
3.500029144730651e-03	2.221642e+01	1.021653e+01	-5.591433e-03	1.199989e+01
3.500029282076973e-03	2.221648e+01	1.021659e+01	-5.667805e-03	1.199989e+01
3.500029371137398e-03	2.221650e+01	1.021661e+01	-5.704336e-03	1.199989e+01
3.500029418757428e-03	2.221648e+01	1.021659e+01	-5.701194e-03	1.199989e+01
3.500029469261828e-03	2.221641e+01	1.021653e+01	-5.662950e-03	1.199989e+01
3.500029487759306e-03	2.221637e+01	1.021648e+01	-5.632184e-03	1.199989e+01
3.500029506239118e-03	2.221629e+01	1.021640e+01	-5.581210e-03	1.199989e+01
3.500029523363482e-03	2.221619e+01	1.021630e+01	-5.512363e-03	1.199989e+01
3.500029542470286e-03	2.221605e+01	1.021616e+01	-5.405711e-03	1.199989e+01
3.500029559098035e-03	2.221589e+01	1.021600e+01	-5.281438e-03	1.199989e+01
3.500029579082815e-03	2.221565e+01	1.021577e+01	-5.090578e-03	1.199989e+01
3.500029597325397e-03	2.221540e+01	1.021551e+01	-4.876669e-03	1.199989e+01
3.500029617877352e-03	2.221506e+01	1.021517e+01	-4.584301e-03	1.199989e+01
3.500029646495297e-03	2.221450e+01	1.021461e+01	-4.084277e-03	1.199989e+01
3.500029696454771e-03	2.221327e+01	1.021338e+01	-2.956108e-03	1.199989e+01
3.500029796373720e-03	2.221018e+01	1.021029e+01	-3.070639e-05	1.199989e+01
3.500029906401185e-03	2.220593e+01	1.020603e+01	4.068687e-03	1.199989e+01
3.500030057114827e-03	2.219893e+01	1.019903e+01	1.093449e-02	1.199990e+01
3.500030240502566e-03	2.218916e+01	1.018926e+01	2.063672e-02	1.199990e+01
3.500030494304868e-03	2.217422e+01	1.017432e+01	3.564692e-02	1.199991e+01
3.500030808826593e-03	2.215441e+01	1.015449e+01	5.576886e-02	1.199991e+01
3.500031177739301e-03	2.213005e+01	1.013013e+01	8.075078e-02	1.199992e+01
3.500031590859677e-03	2.210192e+01	1.010199e+01	1.098841e-01	1.199993e+01
3.500031971910808e-03	2.207544e+01	1.007550e+01	1.375777e-01	1.199994e+01
3.500032359850638e-03	2.204809e+01	1.004814e+01	1.664327e-01	1.199995e+01
3.500032734039020e-03	2.202143e+01	1.002147e+01	1.947816e-01	1.199996e+01
3.500033121841057e-03	2.199358e+01	9.993609e+00	2.246259e-01	1.199997e+01
3.500033500695697e-03	2.196618e+01	9.966207e+00	2.541837e-01	1.199998e+01
3.500033887481929e-03	2.193805e+01	9.938067e+00	2.847336e-01	1.199998e+01
3.500034652477488e-03	2.188201e+01	9.882010e+00	3.461471e-01	1.200000e+01
3.500035417704438e-03	2.182548e+01	9.825471e+00	4.087492e-01	1.200001e+01
3.500036183036747e-03	2.176854e+01	9.768522e+00	4.723905e-01	1.200002e+01
3.500036948428488e-03	2.171124e+01	9.711212e+00	5.369554e-01	1.200003e+01
3.500037713872829e-03	2.165361e+01	9.653577e+00	6.023480e-01	1.200004e+01
3.500038524573744e-03	2.159225e+01	9.592206e+00	6.724299e-01	1.200004e+01
3.500039015205931e-03	2.155501e+01	9.554958e+00	7.152154e-01	1.200005e+01
3.500039588232275e-03	2.151195e+01	9.511897e+00	7.655084e-01	1.200005e+01
3.500040256693048e-03	2.146340e+01	9.463344e+00	8.245844e-01	1.200006e+01
3.500041064393834e-03	2.140740e+01	9.407334e+00	8.965012e-01	1.200006e+01
3.500042063124261e-03	2.134088e+01	9.340818e+00	9.861533e-01	1.200006e+01
3.500043365266978e-03	2.125692e+01	9.256851e+00	1.103598e+00	1.200007e+01
3.500045154407406e-03	2.114454e+01	9.144476e+00	1.263417e+00	1.200007e+01
3.500047185581993e-03	2.101963e+01	9.019564e+00	1.440317e+00	1.200007e+01
3.500049160537550e-03	2.090029e+01	8.900226e+00	1.607713e+00	1.200007e+01
3.500051074934082e-03	2.078633e+01	8.786262e+00	1.766570e+00	1.200006e+01
3.500052967895721e-03	2.067513e+01	8.675065e+00	1.920933e+00	1.200006e+01
3.500054880133579e-03	2.056421e+01	8.564144e+00	2.074436e+00	1.200006e+01
3.500056793785184e-03	2.045457e+01	8.454506e+00	2.225767e+00	1.200006e+01
3.500058711998726e-03	2.034600e+01	8.345947e+00	2.375248e+00	1.200006e+01
3.500060624092868e-03	2.023911e+01	8.239052e+00	2.522104e+00	1.200006e+01
3.500062539197835e-03	2.013322e+01	8.133169e+00	2.667270e+00	1.200005e+01
3.500063741652538e-03	2.006734e+01	8.067290e+00	2.757440e+00	1.200005e+01
3.500064394039640e-03	2.003183e+01	8.031789e+00	2.805977e+00	1.200004e+01
3.500064806878940e-03	2.000945e+01	8.009417e+00	2.836542e+00	1.200003e+01
3.500065120421400e-03	1.999249e+01	7.992471e+00	2.859683e+00	1.200002e+01
3.500065390339220e-03	1.997791e+01	7.977912e+00	2.879558e+00	1.200000e+01
3.500065657099933e-03	1.996353e+01	7.963552e+00	2.899159e+00	1.199998e+01
3.500065907116882e-03	1.995007e+01	7.950119e+00	2.917495e+00	1.199995e+01
3.500066194403061e-03	1.993461e+01	7.934714e+00	2.938521e+00	1.199989e+01
3.500066516914554e-03	1.991726e+01	7.917462e+00	2.962075e+00	1.199980e+01
3.500066867619570e-03	1.989840e+01	7.898755e+00	2.987630e+00	1.199964e+01
3.500067242894513e-03	1.987817e+01	7.878805e+00	3.014914e+00	1.199937e+01
3.500067642308321e-03	1.985656e+01	7.857662e+00	3.043890e+00	1.199890e+01
3.500068067056898e-03	1.983339e+01	7.835305e+00	3.074648e+00	1.199808e+01
3.500068523192732e-03	1.980815e+01	7.811481e+00	3.107637e+00	1.199667e+01
3.500069020518081e-03	1.977998e+01	7.785789e+00	3.143590e+00	1.199419e+01
3.500069576632513e-03	1.974731e+01	7.757504e+00	3.183835e+00	1.198981e+01
3.500070221345559e-03	1.970731e+01	7.725458e+00	3.230632e+00	1.198185e+01
3.500071010907196e-03	1.965433e+01	7.687543e+00	3.288273e+00	1.196679e+01
3.500072067458609e-03	1.957513e+01	7.639493e+00	3.366136e+00	1.193564e+01
3.500073764649617e-03	1.942798e+01	7.568685e+00	3.492830e+00	1.185930e+01
3.500076543322660e-03	1.914832e+01	7.465158e+00	3.702716e+00	1.168317e+01
3.500079424684987e-03	1.881667e+01	7.371313e+00	3.921484e+00	1.144535e+01
3.500082951735599e-03	1.836479e+01	7.271717e+00	4.187438e+00	1.109307e+01
3.500087126804820e-03	1.779116e+01	7.167685e+00	4.493930e+00	1.062348e+01
3.500092581771183e-03	1.701834e+01	7.042850e+00	4.871476e+00	9.975490e+00
3.500099530968864e-03	1.605143e+01	6.885736e+00	5.302930e+00	9.165697e+00
3.500106942545021e-03	1.509207e+01	6.707245e+00	5.683895e+00	8.384825e+00
3.500115623353891e-03	1.407036e+01	6.481926e+00	6.027871e+00	7.588430e+00
3.500123988746614e-03	1.312879e+01	6.263238e+00	6.280137e+00	6.865549e+00
3.500132564041699e-03	1.214235e+01	6.049473e+00	6.483333e+00	6.092880e+00
3.500139918659995e-03	1.128411e+01	5.867380e+00	6.632791e+00	5.416726e+00
3.500145345365128e-03	1.067336e+01	5.722543e+00	6.739038e+00	4.950815e+00
3.500151810659082e-03	9.964370e+00	5.529529e+00	6.864720e+00	4.434841e+00
3.500159456551406e-03	9.092031e+00	5.268603e+00	7.004123e+00	3.823428e+00
3.500168134419764e-03	8.037994e+00	4.931369e+00	7.147581e+00	3.106625e+00
3.500177463376670e-03	6.888701e+00	4.543322e+00	7.293279e+00	2.345379e+00
3.500187660668741e-03	5.715941e+00	4.123876e+00	7.457623e+00	1.592065e+00
3.500197914414100e-03	4.706341e+00	3.732493e+00	7.639576e+00	9.738479e-01
3.500209517781349e-03	3.799255e+00	3.336936e+00	7.869452e+00	4.623193e-01
3.500219894316764e-03	3.200100e+00	3.027340e+00	8.095568e+00	1.727604e-01
3.500229100418640e-03	2.822417e+00	2.785335e+00	8.309719e+00	3.708293e-02
3.500233394984272e-03	2.691151e+00	2.682386e+00	8.412806e+00	8.764910e-03
3.500234722196356e-03	2.657537e+00	2.652274e+00	8.444920e+00	5.262776e-03
3.500235970076419e-03	2.628111e+00	2.624622e+00	8.475026e+00	3.489605e-03
3.500237169301218e-03	2.600645e+00	2.598352e+00	8.503850e+00	2.292680e-03
3.500237807496542e-03	2.586314e+00	2.584495e+00	8.519133e+00	1.819064e-03
3.500238257738501e-03	2.576335e+00	2.574778e+00	8.529883e+00	1.557038e-03
3.500238531936400e-03	2.570297e+00	2.568883e+00	8.536416e+00	1.414464e-03
3.500238852514856e-03	2.563282e+00	2.562011e+00	8.544042e+00	1.270810e-03
3.500239086133932e-03	2.558194e+00	2.557018e+00	8.549590e+00	1.176173e-03
3.500239355064846e-03	2.552360e+00	2.551283e+00	8.555967e+00	1.077132e-03
3.500239570633900e-03	2.547703e+00	2.546698e+00	8.561069e+00	1.005282e-03
3.500239961378753e-03	2.539308e+00	2.538416e+00	8.570299e+00	8.923520e-04
3.500240742868459e-03	2.522663e+00	2.521949e+00	8.588684e+00	7.135061e-04
3.500242069730885e-03	2.494812e+00	2.494298e+00	8.619648e+00	5.138967e-04
3.500244723455739e-03	2.440146e+00	2.439845e+00	8.680849e+00	3.011272e-04
3.500247300690054e-03	2.388290e+00	2.388079e+00	8.739281e+00	2.112795e-04
3.500251023327397e-03	2.315470e+00	2.315299e+00	8.821844e+00	1.710080e-04
3.500255136092682e-03	2.237398e+00	2.237241e+00	8.910854e+00	1.569175e-04
3.500259118313725e-03	2.164213e+00	2.164061e+00	8.994770e+00	1.521520e-04
3.500262933194242e-03	2.096348e+00	2.096198e+00	9.073025e+00	1.494720e-04
3.500266746855532e-03	2.030638e+00	2.030490e+00	9.149213e+00	1.472217e-04
3.500270588993928e-03	1.966505e+00	1.966360e+00	9.223979e+00	1.450906e-04
3.500274466217498e-03	1.903820e+00	1.903677e+00	9.297461e+00	1.430180e-04
3.500278351397881e-03	1.842993e+00	1.842852e+00	9.369161e+00	1.410002e-04
3.500282263153971e-03	1.783699e+00	1.783560e+00	9.439443e+00	1.390270e-04
3.500286205510640e-03	1.725861e+00	1.725724e+00	9.508388e+00	1.370918e-04
3.500290204545864e-03	1.669097e+00	1.668962e+00	9.576437e+00	1.351844e-04
3.500294276197255e-03	1.613212e+00	1.613079e+00	9.643823e+00	1.332958e-04
3.500298456876496e-03	1.557773e+00	1.557642e+00	9.711069e+00	1.314121e-04
3.500302789030692e-03	1.502333e+00	1.502203e+00	9.778730e+00	1.295167e-04
3.500307336143484e-03	1.446266e+00	1.446139e+00	9.847596e+00	1.275866e-04
3.500312188170028e-03	1.388755e+00	1.388629e+00	9.918719e+00	1.255925e-04
3.500317457841812e-03	1.328901e+00	1.328777e+00	9.993285e+00	1.234980e-04
3.500323327524255e-03	1.265295e+00	1.265174e+00	1.007317e+01	1.212515e-04
3.500330002379769e-03	1.196717e+00	1.196598e+00	1.016009e+01	1.187986e-04
3.500337887300419e-03	1.120574e+00	1.120458e+00	1.025763e+01	1.160335e-04
3.500347388616284e-03	1.035447e+00	1.035334e+00	1.036810e+01	1.128860e-04
3.500359640936428e-03	9.354972e-01	9.353881e-01	1.049988e+01	1.090971e-04
3.500375627697653e-03	8.205283e-01	8.204237e-01	1.065473e+01	1.045786e-04
3.500400017424563e-03	6.733551e-01	6.732566e-01	1.085884e+01	9.845642e-05
3.500435034985076e-03	5.069600e-01	5.068690e-01	1.109893e+01	9.095337e-05
3.500480047095188e-03	3.500140e-01	3.499311e-01	1.133741e+01	8.294050e-05
3.500529902273895e-03	2.291946e-01	2.291189e-01	1.153283e+01	7.570547e-05
3.500575581575363e-03	1.546724e-01	1.546022e-01	1.166203e+01	7.023970e-05
3.500621410205523e-03	1.050694e-01	1.050038e-01	1.175447e+01	6.566622e-05
3.500672661811607e-03	6.855386e-02	6.849256e-02	1.182761e+01	6.130437e-05
3.500730676022301e-03	4.251251e-02	4.245542e-02	1.188401e+01	5.708212e-05
3.500803074435590e-03	2.355157e-02	2.349901e-02	1.192898e+01	5.255929e-05
3.500889599990638e-03	1.168968e-02	1.164174e-02	1.196030e+01	4.793974e-05
3.501004799257319e-03	4.717923e-03	4.675206e-03	1.198136e+01	4.271725e-05
3.501160558944904e-03	1.429555e-03	1.392704e-03	1.199312e+01	3.685120e-05
3.501400867129900e-03	2.283099e-04	1.987550e-04	1.199859e+01	2.955489e-05
3.501688697596878e-03	2.836829e-05	5.577347e-06	1.199989e+01	2.279094e-05
3.502034415416456e-03	2.169502e-05	4.879974e-06	1.200000e+01	1.681505e-05
3.502423049863323e-03	1.544566e-05	3.411385e-06	1.200000e+01	1.203428e-05
3.502800023241598e-03	1.132370e-05	2.497233e-06	1.200000e+01	8.826471e-06
3.503210186649826e-03	8.246036e-06	1.805762e-06	1.200000e+01	6.440273e-06
3.503610244630489e-03	6.187171e-06	1.346909e-06	1.200000e+01	4.840261e-06
3.504032449362737e-03	4.693808e-06	1.014894e-06	1.200000e+01	3.678915e-06
3.504453508577385e-03	3.658962e-06	7.860763e-07	1.200000e+01	2.872886e-06
3.504911166665645e-03	2.871213e-06	6.128475e-07	1.200000e+01	2.258366e-06
3.505368320142390e-03	2.314242e-06	4.911187e-07	1.200000e+01	1.823124e-06
3.505886769501582e-03	1.863574e-06	3.932535e-07	1.200000e+01	1.470321e-06
3.506398120600318e-03	1.543079e-06	3.240895e-07	1.200000e+01	1.218990e-06
3.507007133472937e-03	1.266135e-06	2.646999e-07	1.200000e+01	1.001435e-06
3.507595178854254e-03	1.070165e-06	2.229120e-07	1.200000e+01	8.472526e-07
3.508333343463898e-03	8.913585e-07	1.850059e-07	1.200000e+01	7.063525e-07
3.509185052220557e-03	7.413784e-07	1.533679e-07	1.200000e+01	5.880106e-07
3.510199276662481e-03	6.145674e-07	1.267633e-07	1.200000e+01	4.878041e-07
3.511508862755468e-03	5.000105e-07	1.028396e-07	1.200000e+01	3.971709e-07
3.513012166426810e-03	4.100654e-07	8.414690e-08	1.200000e+01	3.259184e-07
3.515129210250865e-03	3.254131e-07	6.662435e-08	1.200000e+01	2.587888e-07
3.517487743928794e-03	2.636849e-07	5.389636e-08	1.200000e+01	2.097885e-07
3.521119273286001e-03	2.034110e-07	4.150797e-08	1.200000e+01	1.619031e-07
3.525053285669269e-03	1.625817e-07	3.314345e-08	1.200000e+01	1.294382e-07
3.531815848527028e-03	1.206092e-07	2.456411e-08	1.200000e+01	9.604512e-08
3.538879544162662e-03	9.400031e-08	1.913724e-08	1.200000e+01	7.486307e-08
3.548879544162662e-03	7.165681e-08	1.458704e-08	1.200000e+01	5.706977e-08
3.558879544162662e-03	5.736865e-08	1.168144e-08	1.200000e+01	4.568722e-08
3.568879544162662e-03	4.787876e-08	9.753307e-09	1.200000e+01	3.812545e-08
3.578879544162662e-03	4.111530e-08	8.379629e-09	1.200000e+01	3.273567e-08
3.588879544162662e-03	3.604055e-08	7.349513e-09	1.200000e+01	2.869103e-08
3.598879544162662e-03	3.208311e-08	6.546315e-09	1.200000e+01	2.553679e-08
3.608879544162662e-03	2.891034e-08	5.902507e-09	1.200000e+01	2.300783e-08
3.618879544162662e-03	2.630964e-08	5.374773e-09	1.200000e+01	2.093486e-08
3.628879544162662e-03	2.413890e-08	4.934350e-09	1.200000e+01	1.920455e-08
3.638879544162662e-03	2.229967e-08	4.561230e-09	1.200000e+01	1.773844e-08
3.648879544162662e-03	2.072125e-08	4.240974e-09	1.200000e+01	1.648027e-08
3.658879544162662e-03	1.935200e-08	3.963237e-09	1.200000e+01	1.538876e-08
3.668879544162662e-03	1.815283e-08	3.720174e-09	1.200000e+01	1.443266e-08
3.678879544162662e-03	1.709373e-08	3.505420e-09	1.200000e+01	1.358831e-08
3.688879544162662e-03	1.615172e-08	3.314540e-09	1.200000e+01	1.283718e-08
3.698879544162662e-03	1.530839e-08	3.143668e-09	1.200000e+01	1.216472e-08
3.718879544162662e-03	1.386138e-08	2.850356e-09	1.200000e+01	1.101102e-08
3.738879544162662e-03	1.266471e-08	2.607749e-09	1.200000e+01	1.005697e-08
3.758879544162663e-03	1.165904e-08	2.404136e-09	1.200000e+01	9.254904e-09
3.778879544162663e-03	1.080139e-08	2.230081e-09	1.200000e+01	8.571305e-09
3.808879544162663e-03	9.729092e-09	2.013280e-09	1.200000e+01	7.715812e-09
3.838879544162663e-03	8.850975e-09	1.835133e-09	1.200000e+01	7.015842e-09
3.868879544162663e-03	8.118604e-09	1.686658e-09	1.200000e+01	6.431947e-09
3.898879544162663e-03	7.498784e-09	1.561034e-09	1.200000e+01	5.937750e-09
3.910308115591234e-03	7.289087e-09	1.518595e-09	1.200000e+01	5.770492e-09
3.921736687019805e-03	7.088980e-09	1.478094e-09	1.200000e+01	5.610886e-09
3.933165258448376e-03	6.898465e-09	1.439532e-09	1.200000e+01	5.458933e-09
3.944593829876946e-03	6.717541e-09	1.402909e-09	1.200000e+01	5.314632e-09
3.956022401305517e-03	6.546207e-09	1.368224e-09	1.200000e+01	5.177983e-09
3.967450972734089e-03	6.384464e-09	1.335478e-09	1.200000e+01	5.048986e-09
3.978879544162660e-03	6.232312e-09	1.304670e-09	1.200000e+01	4.927642e-09
3.988879544162659e-03	6.055343e-09	1.276967e-09	1.200000e+01	4.778376e-09
3.990001000000000e-03	6.059054e-09	1.274884e-09	1.200000e+01	4.784170e-09
3.992243911674681e-03	6.062370e-09	1.270645e-09	1.200000e+01	4.791725e-09
3.995515176650637e-03	6.167765e-08	2.349573e-09	1.200000e+01	5.932807e-08
3.995516176650637e-03	3.420473e-08	1.802846e-09	1.200000e+01	3.240189e-08
3.995518176650637e-03	4.372578e-10	1.175121e-09	1.200000e+01	-7.378632e-10
3.995520681250544e-03	7.451492e-09	1.329613e-09	1.200000e+01	6.121879e-09
3.995523338838369e-03	-1.197111e-09	1.160648e-09	1.200000e+01	-2.357759e-09
3.995527571778922e-03	7.338734e-09	1.370200e-09	1.200000e+01	5.968533e-09
3.995532269382685e-03	3.091879e-09	1.287717e-09	1.200000e+01	1.804162e-09
3.995538797877717e-03	7.823331e-09	1.414084e-09	1.200000e+01	6.409247e-09
3.995547169574138e-03	4.880323e-09	1.354101e-09	1.200000e+01	3.526222e-09
3.995557794220735e-03	7.333370e-09	1.422583e-09	1.200000e+01	5.910787e-09
3.995572047900078e-03	5.430854e-09	1.379057e-09	1.200000e+01	4.051797e-09
3.995590082540611e-03	6.818602e-09	1.412967e-09	1.200000e+01	5.405635e-09
3.995613977198241e-03	5.685593e-09	1.378176e-09	1.200000e+01	4.307417e-09
3.995644838159902e-03	6.502688e-09	1.387657e-09	1.200000e+01	5.115032e-09
3.995685098529982e-03	5.834905e-09	1.354682e-09	1.200000e+01	4.480223e-09
3.995737673096366e-03	6.310578e-09	1.348164e-09	1.200000e+01	4.962414e-09
3.995806005014172e-03	5.910655e-09	1.318406e-09	1.200000e+01	4.592249e-09
3.995895294758468e-03	6.183801e-09	1.307486e-09	1.200000e+01	4.876315e-09
3.996011576409466e-03	5.945205e-09	1.287364e-09	1.200000e+01	4.657841e-09
3.996163269493369e-03	6.105078e-09	1.281615e-09	1.200000e+01	4.823463e-09
3.996361130973743e-03	5.964911e-09	1.271410e-09	1.200000e+01	4.693501e-09
3.996619109315216e-03	6.058621e-09	1.269557e-09	1.200000e+01	4.789064e-09
3.996955691300231e-03	5.974575e-09	1.263988e-09	1.200000e+01	4.710587e-09
3.997394638727310e-03	6.026463e-09	1.262533e-09	1.200000e+01	4.763930e-09
3.997967242119865e-03	5.972950e-09	1.258779e-09	1.200000e+01	4.714170e-09
3.998714165676671e-03	5.891292e-09	1.253972e-09	1.200000e+01	4.637320e-09
3.999026704444424e-03	5.961188e-09	1.255236e-09	1.200000e+01	4.705952e-09
3.999375922464493e-03	-4.104687e-08	-1.567457e-11	1.200000e+01	-4.103120e-08
3.999376922464493e-03	-1.788158e-08	6.280825e-10	1.200000e+01	-1.850966e-08
3.999378922464493e-03	1.221628e-08	1.448470e-09	1.200000e+01	1.076782e-08
3.999381652734686e-03	5.127917e-09	1.279745e-09	1.200000e+01	3.848172e-09
3.999384516825400e-03	1.235062e-08	1.509424e-09	1.200000e+01	1.084119e-08
3.999389370003168e-03	4.972227e-09	1.304056e-09	1.200000e+01	3.668171e-09
3.999394873816298e-03	8.459084e-09	1.427643e-09	1.200000e+01	7.031441e-09
3.999402786829367e-03	4.752561e-09	1.323252e-09	1.200000e+01	3.429309e-09
3.999413288892952e-03	7.053306e-09	1.407171e-09	1.200000e+01	5.646135e-09
3.999427043388333e-03	5.252118e-09	1.353754e-09	1.200000e+01	3.898364e-09
3.999446042603964e-03	6.628916e-09	1.398891e-09	1.200000e+01	5.230025e-09
3.999470990028369e-03	5.649712e-09	1.360788e-09	1.200000e+01	4.288923e-09
3.999504882796172e-03	6.395007e-09	1.373473e-09	1.200000e+01	5.021534e-09
3.999550291135303e-03	5.828432e-09	1.337169e-09	1.200000e+01	4.491263e-09
3.999611201643899e-03	6.218924e-09	1.329823e-09	1.200000e+01	4.889101e-09
3.999693359272714e-03	5.890749e-09	1.298810e-09	1.200000e+01	4.591939e-09
3.999803499610715e-03	5.528849e-09	1.268511e-09	1.200000e+01	4.260338e-09
3.999852651087780e-03	5.977590e-09	1.278737e-09	1.200000e+01	4.698853e-09
3.999902697045870e-03	-3.387355e-08	-1.135234e-10	1.200000e+01	-3.376003e-08
3.999903697045871e-03	-1.458072e-08	5.760130e-10	1.200000e+01	-1.515673e-08
3.999905697045870e-03	1.243637e-08	1.527392e-09	1.200000e+01	1.090898e-08
3.999908648084327e-03	5.458215e-09	1.304113e-09	1.200000e+01	4.154102e-09
3.999911712304965e-03	1.154770e-08	1.550154e-09	1.200000e+01	9.997546e-09
3.999917197373911e-03	5.118841e-09	1.320211e-09	1.200000e+01	3.798630e-09
3.999923550882191e-03	7.991580e-09	1.447602e-09	1.200000e+01	6.543978e-09
3.999932941121826e-03	5.019724e-09	1.339604e-09	1.200000e+01	3.680120e-09
3.999945850032985e-03	6.830242e-09	1.418828e-09	1.200000e+01	5.411414e-09
3.999963147576679e-03	6.767908e-09	1.417231e-09	1.200000e+01	5.350678e-09
3.999976308883911e-03	-2.690967e-08	-2.443201e-11	1.200000e+01	-2.688524e-08
3.999977308883912e-03	-1.196274e-08	6.306582e-10	1.200000e+01	-1.259339e-08
3.999979308883911e-03	1.253134e-08	1.688043e-09	1.200000e+01	1.084330e-08
3.999982469922331e-03	5.765109e-09	1.414791e-09	1.200000e+01	4.350317e-09
3.999985723288083e-03	1.098625e-08	1.668573e-09	1.200000e+01	9.317676e-09
3.999991834869660e-03	1.754205e-08	2.015412e-09	1.200000e+01	1.552664e-08
3.999993785181815e-03	1.312808e-08	1.797730e-09	1.200000e+01	1.133035e-08
3.999997099375690e-03	2.787208e-08	2.609566e-09	1.200000e+01	2.526252e-08
3.999998099375690e-03	3.568367e-09	1.278941e-09	1.200000e+01	2.289426e-09
3.999999000000000e-03	1.087183e-07	8.279166e-09	1.200000e+01	1.004391e-07
3.999999198751381e-03	7.562054e-08	5.771348e-09	1.200000e+01	6.984919e-08
3.999999596254142e-03	-1.454591e-08	-5.438494e-11	1.200000e+01	-1.449152e-08
4.000000204994476e-03	1.476072e-08	2.218070e-09	1.200000e+01	1.254265e-08
4.000000997861315e-03	3.947233e-08	5.052645e-09	1.200000e+01	3.441968e-08
4.000001319658907e-03	-2.986755e-07	-4.629425e-08	1.200000e+01	-2.523813e-07
4.000001356404816e-03	2.494043e-08	2.561455e-08	1.200000e+01	-6.741184e-10
4.000001382180303e-03	-1.715865e-07	-6.962328e-08	1.200000e+01	-1.019632e-07
4.000001395306073e-03	3.605770e-07	1.668938e-07	1.200000e+01	1.936833e-07
4.000001401015921e-03	-7.315037e-07	-4.016422e-07	1.200000e+01	-3.298615e-07
4.000001402974523e-03	1.004236e-06	5.654309e-07	1.200000e+01	4.388054e-07
4.000001403535164e-03	4.120120e-07	2.160489e-07	1.200000e+01	1.959631e-07
4.000001403788972e-03	-9.413247e-08	-5.981297e-08	1.200000e+01	-3.431949e-08
4.000001404003771e-03	-3.745706e-08	-1.830987e-08	1.200000e+01	-1.914718e-08
4.000001404253096e-03	-1.593817e-08	-5.852732e-09	1.200000e+01	-1.008543e-08
4.000001404751746e-03	-3.599263e-09	2.057354e-11	1.200000e+01	-3.619836e-09
4.000001405749045e-03	1.906409e-09	1.581918e-09	1.200000e+01	3.244903e-10
4.000001407661882e-03	4.398513e-09	1.562740e-09	1.200000e+01	2.835773e-09
