in s,C1 in V
-1.2871824E-03,-2.44141E-02
-1.2871360E-03,2.44141E-02
-1.2870896E-03,1.22070E-01
-1.2870432E-03,-1.22070E-01
-1.2869968E-03,2.44141E-02
-1.2869504E-03,2.44141E-02
-1.2869040E-03,1.22070E-01
-1.2868576E-03,-2.44141E-02
-1.2868112E-03,2.44141E-02
-1.2867648E-03,-2.44141E-02
-1.2867184E-03,7.32422E-02
-1.2866720E-03,2.44141E-02
-1.2866256E-03,-7.32422E-02
-1.2865792E-03,1.70898E-01
-1.2865328E-03,1.22070E-01
-1.2864864E-03,-2.44141E-02
-1.2864400E-03,-1.22070E-01
-1.2863936E-03,-2.44141E-02
-1.2863472E-03,2.68555E-01
-1.2863008E-03,-1.22070E-01
-1.2862544E-03,-2.19727E-01
-1.2862080E-03,-2.44141E-02
-1.2861616E-03,1.22070E-01
-1.2861152E-03,-2.44141E-02
-1.2860688E-03,7.32422E-02
-1.2860224E-03,2.44141E-02
-1.2859760E-03,-2.44141E-02
-1.2859296E-03,1.22070E-01
-1.2858832E-03,7.32422E-02
-1.2858368E-03,1.22070E-01
-1.2857904E-03,-2.44141E-02
-1.2857440E-03,-7.32422E-02
-1.2856976E-03,-1.70898E-01
-1.2856512E-03,2.44141E-02
-1.2856048E-03,7.32422E-02
-1.2855584E-03,2.44141E-02
-1.2855120E-03,1.22070E-01
-1.2854656E-03,1.22070E-01
-1.2854192E-03,7.32422E-02
-1.2853728E-03,-2.44141E-02
-1.2853264E-03,1.22070E-01
-1.2852800E-03,1.70898E-01
-1.2852336E-03,-7.32422E-02
-1.2851872E-03,2.44141E-02
-1.2851408E-03,-7.32422E-02
-1.2850944E-03,-2.44141E-02
-1.2850480E-03,7.32422E-02
-1.2850016E-03,-1.22070E-01
-1.2849552E-03,1.22070E-01
-1.2849088E-03,1.70898E-01
-1.2848624E-03,1.22070E-01
-1.2848160E-03,1.22070E-01
-1.2847696E-03,-2.44141E-02
-1.2847232E-03,-2.44141E-02
-1.2846768E-03,-2.44141E-02
-1.2846304E-03,7.32422E-02
-1.2845840E-03,2.19727E-01
-1.2845376E-03,1.70898E-01
-1.2844912E-03,2.44141E-02
-1.2844448E-03,-2.44141E-02
-1.2843984E-03,1.22070E-01
-1.2843520E-03,2.44141E-02
-1.2843056E-03,2.44141E-02
-1.2842592E-03,-2.44141E-02
-1.2842128E-03,-1.70898E-01
-1.2841664E-03,7.32422E-02
-1.2841200E-03,1.22070E-01
-1.2840736E-03,-1.22070E-01
-1.2840272E-03,-2.44141E-02
-1.2839808E-03,2.44141E-02
-1.2839344E-03,-2.44141E-02
-1.2838880E-03,7.32422E-02
-1.2838416E-03,-2.44141E-02
-1.2837952E-03,2.44141E-02
-1.2837488E-03,2.44141E-02
-1.2837024E-03,1.70898E-01
-1.2836560E-03,7.32422E-02
-1.2836096E-03,-7.32422E-02
-1.2835632E-03,-2.44141E-02
-1.2835168E-03,-2.44141E-02
-1.2834704E-03,7.32422E-02
-1.2834240E-03,2.44141E-02
-1.2833776E-03,2.44141E-02
-1.2833312E-03,7.32422E-02
-1.2832848E-03,2.19727E-01
-1.2832384E-03,7.32422E-02
-1.2831920E-03,1.22070E-01
-1.2831456E-03,-7.32422E-02
-1.2830992E-03,7.32422E-02
-1.2830528E-03,2.44141E-02
-1.2830064E-03,7.32422E-02
-1.2829600E-03,-7.32422E-02
-1.2829136E-03,2.44141E-02
-1.2828672E-03,-2.44141E-02
-1.2828208E-03,7.32422E-02
-1.2827744E-03,-7.32422E-02
-1.2827280E-03,-1.22070E-01
-1.2826816E-03,1.70898E-01
-1.2826352E-03,2.44141E-02
-1.2825888E-03,-2.44141E-02
-1.2825424E-03,-7.32422E-02
-1.2824960E-03,-2.44141E-02
-1.2824496E-03,1.70898E-01
-1.2824032E-03,2.44141E-02
-1.2823568E-03,1.22070E-01
-1.2823104E-03,2.44141E-02
-1.2822640E-03,7.32422E-02
-1.2822176E-03,1.22070E-01
-1.2821712E-03,2.44141E-02
-1.2821248E-03,1.22070E-01
-1.2820784E-03,1.70898E-01
-1.2820320E-03,-7.32422E-02
-1.2819856E-03,-2.44141E-02
-1.2819392E-03,1.70898E-01
-1.2818928E-03,-7.32422E-02
-1.2818464E-03,2.44141E-02
-1.2818000E-03,2.44141E-02
-1.2817536E-03,-2.44141E-02
-1.2817072E-03,-7.32422E-02
-1.2816608E-03,2.44141E-02
-1.2816144E-03,1.70898E-01
-1.2815680E-03,7.32422E-02
-1.2815216E-03,-1.22070E-01
-1.2814752E-03,7.32422E-02
-1.2814288E-03,7.32422E-02
-1.2813824E-03,-2.44141E-02
-1.2813360E-03,2.44141E-02
-1.2812896E-03,-2.44141E-02
-1.2812432E-03,-7.32422E-02
-1.2811968E-03,1.70898E-01
-1.2811504E-03,-7.32422E-02
-1.2811040E-03,2.44141E-02
-1.2810576E-03,1.22070E-01
-1.2810112E-03,2.44141E-02
-1.2809648E-03,-2.44141E-02
-1.2809184E-03,-1.70898E-01
-1.2808720E-03,1.22070E-01
-1.2808256E-03,1.22070E-01
-1.2807792E-03,2.44141E-02
-1.2807328E-03,7.32422E-02
-1.2806864E-03,2.44141E-02
-1.2806400E-03,7.32422E-02
-1.2805936E-03,7.32422E-02
-1.2805472E-03,-2.44141E-02
-1.2805008E-03,1.70898E-01
-1.2804544E-03,2.44141E-02
-1.2804080E-03,2.44141E-02
-1.2803616E-03,-7.32422E-02
-1.2803152E-03,7.32422E-02
-1.2802688E-03,2.44141E-02
-1.2802224E-03,2.44141E-02
-1.2801760E-03,-2.44141E-02
-1.2801296E-03,1.70898E-01
-1.2800832E-03,-2.44141E-02
-1.2800368E-03,1.70898E-01
-1.2799904E-03,7.32422E-02
-1.2799440E-03,1.22070E-01
-1.2798976E-03,2.44141E-02
-1.2798512E-03,-2.44141E-02
-1.2798048E-03,-2.44141E-02
-1.2797584E-03,-7.32422E-02
-1.2797120E-03,2.44141E-02
-1.2796656E-03,2.44141E-02
-1.2796192E-03,-1.70898E-01
-1.2795728E-03,2.19727E-01
-1.2795264E-03,-1.22070E-01
-1.2794800E-03,2.44141E-02
-1.2794336E-03,2.44141E-02
-1.2793872E-03,1.22070E-01
-1.2793408E-03,2.44141E-02
-1.2792944E-03,2.44141E-02
-1.2792480E-03,-7.32422E-02
-1.2792016E-03,1.22070E-01
-1.2791552E-03,1.22070E-01
-1.2791088E-03,1.22070E-01
-1.2790624E-03,-1.22070E-01
-1.2790160E-03,2.44141E-02
-1.2789696E-03,1.70898E-01
-1.2789232E-03,7.32422E-02
-1.2788768E-03,-2.44141E-02
-1.2788304E-03,7.32422E-02
-1.2787840E-03,-2.44141E-02
-1.2787376E-03,2.44141E-02
-1.2786912E-03,-2.44141E-02
-1.2786448E-03,2.19727E-01
-1.2785984E-03,2.44141E-02
-1.2785520E-03,2.44141E-02
-1.2785056E-03,2.44141E-02
-1.2784592E-03,-1.22070E-01
-1.2784128E-03,2.44141E-02
-1.2783664E-03,2.44141E-02
-1.2783200E-03,-2.44141E-02
-1.2782736E-03,-1.22070E-01
-1.2782272E-03,-2.44141E-02
-1.2781808E-03,1.22070E-01
-1.2781344E-03,-7.32422E-02
-1.2780880E-03,-2.44141E-02
-1.2780416E-03,2.44141E-02
-1.2779952E-03,2.44141E-02
-1.2779488E-03,2.44141E-02
-1.2779024E-03,7.32422E-02
-1.2778560E-03,7.32422E-02
-1.2778096E-03,2.44141E-02
-1.2777632E-03,-2.44141E-02
-1.2777168E-03,2.44141E-02
-1.2776704E-03,2.44141E-02
-1.2776240E-03,1.70898E-01
-1.2775776E-03,-2.44141E-02
-1.2775312E-03,1.70898E-01
-1.2774848E-03,7.32422E-02
-1.2774384E-03,2.44141E-02
-1.2773920E-03,2.44141E-02
-1.2773456E-03,1.22070E-01
-1.2772992E-03,1.70898E-01
-1.2772528E-03,7.32422E-02
-1.2772064E-03,-2.44141E-02
-1.2771600E-03,7.32422E-02
-1.2771136E-03,1.70898E-01
-1.2770672E-03,1.70898E-01
-1.2770208E-03,-7.32422E-02
-1.2769744E-03,7.32422E-02
-1.2769280E-03,1.22070E-01
-1.2768816E-03,1.22070E-01
-1.2768352E-03,-2.44141E-02
-1.2767888E-03,1.70898E-01
-1.2767424E-03,-2.44141E-02
-1.2766960E-03,2.19727E-01
-1.2766496E-03,-2.44141E-02
-1.2766032E-03,2.44141E-02
-1.2765568E-03,1.70898E-01
-1.2765104E-03,-1.70898E-01
-1.2764640E-03,-7.32422E-02
-1.2764176E-03,1.70898E-01
-1.2763712E-03,2.44141E-02
-1.2763248E-03,2.44141E-02
-1.2762784E-03,-2.44141E-02
-1.2762320E-03,-1.22070E-01
-1.2761856E-03,1.22070E-01
-1.2761392E-03,2.44141E-02
-1.2760928E-03,-1.22070E-01
-1.2760464E-03,1.70898E-01
-1.2760000E-03,7.32422E-02
-1.2759536E-03,7.32422E-02
-1.2759072E-03,-2.44141E-02
-1.2758608E-03,-2.44141E-02
-1.2758144E-03,1.22070E-01
-1.2757680E-03,2.44141E-02
-1.2757216E-03,-2.44141E-02
-1.2756752E-03,2.44141E-02
-1.2756288E-03,7.32422E-02
-1.2755824E-03,7.32422E-02
-1.2755360E-03,2.44141E-02
-1.2754896E-03,-7.32422E-02
-1.2754432E-03,1.70898E-01
-1.2753968E-03,2.44141E-02
-1.2753504E-03,-7.32422E-02
-1.2753040E-03,-7.32422E-02
-1.2752576E-03,-2.44141E-02
-1.2752112E-03,2.44141E-02
-1.2751648E-03,-2.44141E-02
-1.2751184E-03,2.44141E-02
-1.2750720E-03,2.44141E-02
-1.2750256E-03,7.32422E-02
-1.2749792E-03,2.44141E-02
-1.2749328E-03,-1.22070E-01
-1.2748864E-03,2.44141E-02
-1.2748400E-03,2.44141E-02
-1.2747936E-03,-2.44141E-02
-1.2747472E-03,-1.70898E-01
-1.2747008E-03,1.70898E-01
-1.2746544E-03,2.44141E-02
-1.2746080E-03,2.44141E-02
-1.2745616E-03,1.70898E-01
-1.2745152E-03,2.44141E-02
-1.2744688E-03,7.32422E-02
-1.2744224E-03,-2.44141E-02
-1.2743760E-03,3.17383E-01
-1.2743296E-03,1.70898E-01
-1.2742832E-03,7.32422E-02
-1.2742368E-03,-2.44141E-02
-1.2741904E-03,2.44141E-02
-1.2741440E-03,-2.44141E-02
-1.2740976E-03,2.44141E-02
-1.2740512E-03,2.44141E-02
-1.2740048E-03,-2.44141E-02
-1.2739584E-03,1.22070E-01
-1.2739120E-03,-7.32422E-02
-1.2738656E-03,-7.32422E-02
-1.2738192E-03,7.32422E-02
-1.2737728E-03,7.32422E-02
-1.2737264E-03,2.44141E-02
-1.2736800E-03,1.22070E-01
-1.2736336E-03,1.70898E-01
-1.2735872E-03,2.44141E-02
-1.2735408E-03,-1.22070E-01
-1.2734944E-03,1.22070E-01
-1.2734480E-03,-2.44141E-02
-1.2734016E-03,1.70898E-01
-1.2733552E-03,1.22070E-01
-1.2733088E-03,2.44141E-02
-1.2732624E-03,-7.32422E-02
-1.2732160E-03,-2.44141E-02
-1.2731696E-03,2.44141E-02
-1.2731232E-03,-1.22070E-01
-1.2730768E-03,7.32422E-02
-1.2730304E-03,1.70898E-01
-1.2729840E-03,2.44141E-02
-1.2729376E-03,2.44141E-02
-1.2728912E-03,1.22070E-01
-1.2728448E-03,1.70898E-01
-1.2727984E-03,2.44141E-02
-1.2727520E-03,-7.32422E-02
-1.2727056E-03,1.22070E-01
-1.2726592E-03,1.70898E-01
-1.2726128E-03,-2.44141E-02
-1.2725664E-03,-2.44141E-02
-1.2725200E-03,7.32422E-02
-1.2724736E-03,1.22070E-01
-1.2724272E-03,2.44141E-02
-1.2723808E-03,-2.44141E-02
-1.2723344E-03,-1.70898E-01
-1.2722880E-03,7.32422E-02
-1.2722416E-03,-7.32422E-02
-1.2721952E-03,-1.22070E-01
-1.2721488E-03,1.70898E-01
-1.2721024E-03,1.70898E-01
-1.2720560E-03,7.32422E-02
-1.2720096E-03,2.44141E-02
-1.2719632E-03,7.32422E-02
-1.2719168E-03,-7.32422E-02
-1.2718704E-03,7.32422E-02
-1.2718240E-03,1.22070E-01
-1.2717776E-03,-1.22070E-01
-1.2717312E-03,1.70898E-01
-1.2716848E-03,1.22070E-01
-1.2716384E-03,-2.44141E-02
-1.2715920E-03,1.22070E-01
-1.2715456E-03,-7.32422E-02
-1.2714992E-03,7.32422E-02
-1.2714528E-03,-2.44141E-02
-1.2714064E-03,1.22070E-01
-1.2713600E-03,1.22070E-01
-1.2713136E-03,7.32422E-02
-1.2712672E-03,-1.70898E-01
-1.2712208E-03,-2.44141E-02
-1.2711744E-03,7.32422E-02
-1.2711280E-03,2.44141E-02
-1.2710816E-03,-2.44141E-02
-1.2710352E-03,-2.44141E-02
-1.2709888E-03,1.22070E-01
-1.2709424E-03,1.70898E-01
-1.2708960E-03,7.32422E-02
-1.2708496E-03,2.44141E-02
-1.2708032E-03,-2.44141E-02
-1.2707568E-03,2.44141E-02
-1.2707104E-03,-2.44141E-02
-1.2706640E-03,1.22070E-01
-1.2706176E-03,7.32422E-02
-1.2705712E-03,2.44141E-02
-1.2705248E-03,-7.32422E-02
-1.2704784E-03,1.22070E-01
-1.2704320E-03,7.32422E-02
-1.2703856E-03,1.22070E-01
-1.2703392E-03,-2.44141E-02
-1.2702928E-03,-2.44141E-02
-1.2702464E-03,2.44141E-02
-1.2702000E-03,7.32422E-02
-1.2701536E-03,2.44141E-02
-1.2701072E-03,2.44141E-02
-1.2700608E-03,7.32422E-02
-1.2700144E-03,1.22070E-01
-1.2699680E-03,-2.44141E-02
-1.2699216E-03,2.19727E-01
-1.2698752E-03,1.22070E-01
-1.2698288E-03,7.32422E-02
-1.2697824E-03,7.32422E-02
-1.2697360E-03,1.22070E-01
-1.2696896E-03,2.44141E-02
-1.2696432E-03,-7.32422E-02
-1.2695968E-03,-1.70898E-01
-1.2695504E-03,3.17383E-01
-1.2695040E-03,1.22070E-01
-1.2694576E-03,-1.22070E-01
-1.2694112E-03,1.70898E-01
-1.2693648E-03,2.44141E-02
-1.2693184E-03,-2.44141E-02
-1.2692720E-03,1.70898E-01
-1.2692256E-03,7.32422E-02
-1.2691792E-03,2.44141E-02
-1.2691328E-03,2.44141E-02
-1.2690864E-03,1.70898E-01
-1.2690400E-03,-1.22070E-01
-1.2689936E-03,1.70898E-01
-1.2689472E-03,-7.32422E-02
-1.2689008E-03,2.44141E-02
-1.2688544E-03,1.22070E-01
-1.2688080E-03,-7.32422E-02
-1.2687616E-03,7.32422E-02
-1.2687152E-03,2.44141E-02
-1.2686688E-03,-2.44141E-02
-1.2686224E-03,1.70898E-01
-1.2685760E-03,1.22070E-01
-1.2685296E-03,7.32422E-02
-1.2684832E-03,2.44141E-02
-1.2684368E-03,1.22070E-01
-1.2683904E-03,2.44141E-02
-1.2683440E-03,-7.32422E-02
-1.2682976E-03,7.32422E-02
-1.2682512E-03,7.32422E-02
-1.2682048E-03,2.44141E-02
-1.2681584E-03,7.32422E-02
-1.2681120E-03,7.32422E-02
-1.2680656E-03,-2.44141E-02
-1.2680192E-03,-2.44141E-02
-1.2679728E-03,7.32422E-02
-1.2679264E-03,2.44141E-02
-1.2678800E-03,2.44141E-02
-1.2678336E-03,-1.22070E-01
-1.2677872E-03,2.44141E-02
-1.2677408E-03,1.22070E-01
-1.2676944E-03,1.22070E-01
-1.2676480E-03,1.22070E-01
-1.2676016E-03,1.70898E-01
-1.2675552E-03,-1.22070E-01
-1.2675088E-03,2.68555E-01
-1.2674624E-03,-2.44141E-02
-1.2674160E-03,-2.44141E-02
-1.2673696E-03,-2.44141E-02
-1.2673232E-03,-1.70898E-01
-1.2672768E-03,2.44141E-02
-1.2672304E-03,7.32422E-02
-1.2671840E-03,-1.22070E-01
-1.2671376E-03,7.32422E-02
-1.2670912E-03,1.22070E-01
-1.2670448E-03,-7.32422E-02
-1.2669984E-03,-2.68555E-01
-1.2669520E-03,-1.22070E-01
-1.2669056E-03,-2.44141E-02
-1.2668592E-03,2.44141E-02
-1.2668128E-03,-7.32422E-02
-1.2667664E-03,1.22070E-01
-1.2667200E-03,7.32422E-02
-1.2666736E-03,2.44141E-02
-1.2666272E-03,2.44141E-02
-1.2665808E-03,2.19727E-01
-1.2665344E-03,1.70898E-01
-1.2664880E-03,1.22070E-01
-1.2664416E-03,-2.44141E-02
-1.2663952E-03,1.22070E-01
-1.2663488E-03,2.44141E-02
-1.2663024E-03,-2.44141E-02
-1.2662560E-03,2.44141E-02
-1.2662096E-03,1.70898E-01
-1.2661632E-03,-7.32422E-02
-1.2661168E-03,7.32422E-02
-1.2660704E-03,-2.44141E-02
-1.2660240E-03,7.32422E-02
-1.2659776E-03,2.44141E-02
-1.2659312E-03,7.32422E-02
-1.2658848E-03,-1.22070E-01
-1.2658384E-03,7.32422E-02
-1.2657920E-03,1.70898E-01
-1.2657456E-03,7.32422E-02
-1.2656992E-03,-1.22070E-01
-1.2656528E-03,-1.70898E-01
-1.2656064E-03,7.32422E-02
-1.2655600E-03,-2.44141E-02
-1.2655136E-03,-7.32422E-02
-1.2654672E-03,-1.70898E-01
-1.2654208E-03,1.22070E-01
-1.2653744E-03,2.44141E-02
-1.2653280E-03,-2.44141E-02
-1.2652816E-03,-1.22070E-01
-1.2652352E-03,-7.32422E-02
-1.2651888E-03,-1.22070E-01
-1.2651424E-03,-2.44141E-02
-1.2650960E-03,-1.70898E-01
-1.2650496E-03,-2.44141E-02
-1.2650032E-03,2.44141E-02
-1.2649568E-03,-2.44141E-02
-1.2649104E-03,1.22070E-01
-1.2648640E-03,7.32422E-02
-1.2648176E-03,-2.44141E-02
-1.2647712E-03,-2.44141E-02
-1.2647248E-03,2.44141E-02
-1.2646784E-03,7.32422E-02
-1.2646320E-03,-2.44141E-02
-1.2645856E-03,7.32422E-02
-1.2645392E-03,2.44141E-02
-1.2644928E-03,-7.32422E-02
-1.2644464E-03,-2.44141E-02
-1.2644000E-03,7.32422E-02
-1.2643536E-03,7.32422E-02
-1.2643072E-03,2.44141E-02
-1.2642608E-03,1.22070E-01
-1.2642144E-03,-2.44141E-02
-1.2641680E-03,1.70898E-01
-1.2641216E-03,1.22070E-01
-1.2640752E-03,-2.44141E-02
-1.2640288E-03,2.44141E-02
-1.2639824E-03,-2.44141E-02
-1.2639360E-03,-2.44141E-02
-1.2638896E-03,2.44141E-02
-1.2638432E-03,-7.32422E-02
-1.2637968E-03,-1.70898E-01
-1.2637504E-03,7.32422E-02
-1.2637040E-03,-2.44141E-02
-1.2636576E-03,-1.22070E-01
-1.2636112E-03,2.44141E-02
-1.2635648E-03,2.44141E-02
-1.2635184E-03,2.44141E-02
-1.2634720E-03,-2.44141E-02
-1.2634256E-03,-1.70898E-01
-1.2633792E-03,-2.44141E-02
-1.2633328E-03,7.32422E-02
-1.2632864E-03,-1.22070E-01
-1.2632400E-03,1.70898E-01
-1.2631936E-03,1.22070E-01
-1.2631472E-03,1.22070E-01
-1.2631008E-03,-1.70898E-01
-1.2630544E-03,1.70898E-01
-1.2630080E-03,2.44141E-02
-1.2629616E-03,-2.44141E-02
-1.2629152E-03,-1.22070E-01
-1.2628688E-03,1.70898E-01
-1.2628224E-03,-7.32422E-02
-1.2627760E-03,7.32422E-02
-1.2627296E-03,-1.22070E-01
-1.2626832E-03,1.70898E-01
-1.2626368E-03,-7.32422E-02
-1.2625904E-03,1.22070E-01
-1.2625440E-03,-2.44141E-02
-1.2624976E-03,7.32422E-02
-1.2624512E-03,7.32422E-02
-1.2624048E-03,2.44141E-02
-1.2623584E-03,-2.44141E-02
-1.2623120E-03,1.70898E-01
-1.2622656E-03,2.44141E-02
-1.2622192E-03,2.44141E-02
-1.2621728E-03,-2.44141E-02
-1.2621264E-03,-2.44141E-02
-1.2620800E-03,1.22070E-01
-1.2620336E-03,2.44141E-02
-1.2619872E-03,-2.44141E-02
-1.2619408E-03,-2.19727E-01
-1.2618944E-03,-2.44141E-02
-1.2618480E-03,2.44141E-02
-1.2618016E-03,7.32422E-02
-1.2617552E-03,1.22070E-01
-1.2617088E-03,1.22070E-01
-1.2616624E-03,-2.44141E-02
-1.2616160E-03,-2.44141E-02
-1.2615696E-03,1.70898E-01
-1.2615232E-03,2.44141E-02
-1.2614768E-03,2.44141E-02
-1.2614304E-03,-2.44141E-02
-1.2613840E-03,7.32422E-02
-1.2613376E-03,7.32422E-02
-1.2612912E-03,1.70898E-01
-1.2612448E-03,-2.44141E-02
-1.2611984E-03,7.32422E-02
-1.2611520E-03,2.44141E-02
-1.2611056E-03,1.22070E-01
-1.2610592E-03,-7.32422E-02
-1.2610128E-03,1.70898E-01
-1.2609664E-03,7.32422E-02
-1.2609200E-03,1.22070E-01
-1.2608736E-03,2.44141E-02
-1.2608272E-03,1.70898E-01
-1.2607808E-03,1.22070E-01
-1.2607344E-03,7.32422E-02
-1.2606880E-03,-7.32422E-02
-1.2606416E-03,1.22070E-01
-1.2605952E-03,7.32422E-02
-1.2605488E-03,7.32422E-02
-1.2605024E-03,-2.44141E-02
-1.2604560E-03,7.32422E-02
-1.2604096E-03,2.44141E-02
-1.2603632E-03,7.32422E-02
-1.2603168E-03,-2.44141E-02
-1.2602704E-03,-2.44141E-02
-1.2602240E-03,1.22070E-01
-1.2601776E-03,7.32422E-02
-1.2601312E-03,-2.44141E-02
-1.2600848E-03,2.44141E-02
-1.2600384E-03,2.44141E-02
-1.2599920E-03,1.70898E-01
-1.2599456E-03,-2.44141E-02
-1.2598992E-03,7.32422E-02
-1.2598528E-03,2.44141E-02
-1.2598064E-03,1.70898E-01
-1.2597600E-03,-2.44141E-02
-1.2597136E-03,2.44141E-02
-1.2596672E-03,7.32422E-02
-1.2596208E-03,7.32422E-02
-1.2595744E-03,-7.32422E-02
-1.2595280E-03,2.44141E-02
-1.2594816E-03,-7.32422E-02
-1.2594352E-03,7.32422E-02
-1.2593888E-03,-7.32422E-02
-1.2593424E-03,1.70898E-01
-1.2592960E-03,-2.44141E-02
-1.2592496E-03,1.22070E-01
-1.2592032E-03,-2.44141E-02
-1.2591568E-03,-1.22070E-01
-1.2591104E-03,7.32422E-02
-1.2590640E-03,-7.32422E-02
-1.2590176E-03,-2.44141E-02
-1.2589712E-03,2.44141E-02
-1.2589248E-03,-1.70898E-01
-1.2588784E-03,2.44141E-02
-1.2588320E-03,-2.44141E-02
-1.2587856E-03,2.19727E-01
-1.2587392E-03,7.32422E-02
-1.2586928E-03,2.44141E-02
-1.2586464E-03,-1.70898E-01
-1.2586000E-03,7.32422E-02
-1.2585536E-03,7.32422E-02
-1.2585072E-03,-1.22070E-01
-1.2584608E-03,7.32422E-02
-1.2584144E-03,1.22070E-01
-1.2583680E-03,7.32422E-02
-1.2583216E-03,7.32422E-02
-1.2582752E-03,1.70898E-01
-1.2582288E-03,2.68555E-01
-1.2581824E-03,2.44141E-02
-1.2581360E-03,7.32422E-02
-1.2580896E-03,-2.44141E-02
-1.2580432E-03,-1.70898E-01
-1.2579968E-03,-2.44141E-02
-1.2579504E-03,2.44141E-02
-1.2579040E-03,2.44141E-02
-1.2578576E-03,2.44141E-02
-1.2578112E-03,7.32422E-02
-1.2577648E-03,2.44141E-02
-1.2577184E-03,-2.44141E-02
-1.2576720E-03,-7.32422E-02
-1.2576256E-03,-1.22070E-01
-1.2575792E-03,2.44141E-02
-1.2575328E-03,2.44141E-02
-1.2574864E-03,-2.44141E-02
-1.2574400E-03,2.44141E-02
-1.2573936E-03,7.32422E-02
-1.2573472E-03,-7.32422E-02
-1.2573008E-03,1.22070E-01
-1.2572544E-03,-1.22070E-01
-1.2572080E-03,1.22070E-01
-1.2571616E-03,-2.44141E-02
-1.2571152E-03,1.70898E-01
-1.2570688E-03,-2.44141E-02
-1.2570224E-03,1.22070E-01
-1.2569760E-03,2.44141E-02
-1.2569296E-03,1.22070E-01
-1.2568832E-03,-1.22070E-01
-1.2568368E-03,-2.44141E-02
-1.2567904E-03,-2.44141E-02
-1.2567440E-03,1.22070E-01
-1.2566976E-03,-7.32422E-02
-1.2566512E-03,2.44141E-02
-1.2566048E-03,2.44141E-02
-1.2565584E-03,-7.32422E-02
-1.2565120E-03,2.44141E-02
-1.2564656E-03,2.44141E-02
-1.2564192E-03,-2.44141E-02
-1.2563728E-03,3.17383E-01
-1.2563264E-03,1.70898E-01
-1.2562800E-03,-2.44141E-02
-1.2562336E-03,-2.44141E-02
-1.2561872E-03,-2.44141E-02
-1.2561408E-03,7.32422E-02
-1.2560944E-03,1.22070E-01
-1.2560480E-03,-7.32422E-02
-1.2560016E-03,1.22070E-01
-1.2559552E-03,-2.44141E-02
-1.2559088E-03,2.44141E-02
-1.2558624E-03,-7.32422E-02
-1.2558160E-03,2.44141E-02
-1.2557696E-03,-7.32422E-02
-1.2557232E-03,7.32422E-02
-1.2556768E-03,2.44141E-02
-1.2556304E-03,-1.70898E-01
-1.2555840E-03,7.32422E-02
-1.2555376E-03,7.32422E-02
-1.2554912E-03,-1.22070E-01
-1.2554448E-03,-2.44141E-02
-1.2553984E-03,2.44141E-02
-1.2553520E-03,7.32422E-02
-1.2553056E-03,-2.44141E-02
-1.2552592E-03,2.44141E-02
-1.2552128E-03,1.70898E-01
-1.2551664E-03,-1.70898E-01
-1.2551200E-03,1.70898E-01
-1.2550736E-03,-1.70898E-01
-1.2550272E-03,-2.44141E-02
-1.2549808E-03,-7.32422E-02
-1.2549344E-03,2.44141E-02
-1.2548880E-03,-2.44141E-02
-1.2548416E-03,1.22070E-01
-1.2547952E-03,-7.32422E-02
-1.2547488E-03,-2.44141E-02
-1.2547024E-03,-2.44141E-02
-1.2546560E-03,-2.44141E-02
-1.2546096E-03,2.19727E-01
-1.2545632E-03,-1.70898E-01
-1.2545168E-03,1.22070E-01
-1.2544704E-03,2.44141E-02
-1.2544240E-03,2.44141E-02
-1.2543776E-03,-2.44141E-02
-1.2543312E-03,2.19727E-01
-1.2542848E-03,-7.32422E-02
-1.2542384E-03,-1.22070E-01
-1.2541920E-03,2.44141E-02
-1.2541456E-03,-1.22070E-01
-1.2540992E-03,2.44141E-02
-1.2540528E-03,7.32422E-02
-1.2540064E-03,-2.44141E-02
-1.2539600E-03,2.44141E-02
-1.2539136E-03,-2.44141E-02
-1.2538672E-03,7.32422E-02
-1.2538208E-03,-1.70898E-01
-1.2537744E-03,2.44141E-02
-1.2537280E-03,7.32422E-02
-1.2536816E-03,7.32422E-02
-1.2536352E-03,-2.44141E-02
-1.2535888E-03,1.22070E-01
-1.2535424E-03,7.32422E-02
-1.2534960E-03,-7.32422E-02
-1.2534496E-03,-2.44141E-02
-1.2534032E-03,-2.44141E-02
-1.2533568E-03,1.70898E-01
-1.2533104E-03,2.44141E-02
-1.2532640E-03,-2.44141E-02
-1.2532176E-03,7.32422E-02
-1.2531712E-03,1.22070E-01
-1.2531248E-03,-7.32422E-02
-1.2530784E-03,-1.22070E-01
-1.2530320E-03,1.22070E-01
-1.2529856E-03,7.32422E-02
-1.2529392E-03,-1.22070E-01
-1.2528928E-03,-2.19727E-01
-1.2528464E-03,7.32422E-02
-1.2528000E-03,1.70898E-01
-1.2527536E-03,2.44141E-02
-1.2527072E-03,2.44141E-02
-1.2526608E-03,-2.44141E-02
-1.2526144E-03,-2.44141E-02
-1.2525680E-03,2.44141E-02
-1.2525216E-03,-7.32422E-02
-1.2524752E-03,-7.32422E-02
-1.2524288E-03,-2.44141E-02
-1.2523824E-03,2.44141E-02
-1.2523360E-03,-2.44141E-02
-1.2522896E-03,7.32422E-02
-1.2522432E-03,-7.32422E-02
-1.2521968E-03,-2.44141E-02
-1.2521504E-03,-1.70898E-01
-1.2521040E-03,2.44141E-02
-1.2520576E-03,-2.44141E-02
-1.2520112E-03,2.44141E-02
-1.2519648E-03,7.32422E-02
-1.2519184E-03,-2.44141E-02
